User-added Candidate,LINCS Analog,LINCS Analog Name,Cell Line,Concordance,Similarity
ZINC39672846,LSM-45755,Docosanoic acid,HELA,0.263,0.927
ZINC39672811,LSM-45755,Docosanoic acid,HELA,0.263,0.927
ZINC08811628,LSM-45755,Docosanoic acid,HELA,0.263,0.927
ZINC39672756,LSM-45755,Docosanoic acid,HELA,0.263,0.927
ZINC50628271,LSM-45755,Docosanoic acid,HELA,0.263,0.927
ZINC51675978,LSM-45755,Docosanoic acid,HELA,0.263,0.927
ZINC39628132,LSM-45755,Docosanoic acid,HELA,0.263,0.927
ZINC39628434,LSM-45755,Docosanoic acid,HELA,0.263,0.927
ZINC15079727,LSM-45755,Docosanoic acid,HELA,0.263,0.927
ZINC67461852,LSM-45755,Docosanoic acid,HELA,0.263,0.927
ZINC39672933,LSM-45755,Docosanoic acid,HELA,0.263,0.927
ZINC12020574,LSM-45755,Docosanoic acid,HELA,0.263,0.927
ZINC38688537,LSM-45291,Conivaptan HCl,YAPC,0.242,0.927
ZINC02131028,LSM-45291,Conivaptan HCl,YAPC,0.242,0.927
ZINC05785174,LSM-5404,(S)-(-)-Warfarin,PC3,0.241,0.927
ZINC13096611,LSM-5744,(-)-Lobeline,A375,0.198,0.927
ZINC21932930,LSM-2415,MLS000581978,A549,0.393,0.926
ZINC36500494,LSM-4255,Dactolisib,MCF7,0.347,0.926
ZINC36500495,LSM-4255,Dactolisib,MCF7,0.347,0.926
ZINC02934512,LSM-43191,Axitinib,HA1E,0.3,0.926
ZINC00673040,LSM-45387,,MCF7,0.258,0.926
ZINC22067537,LSM-4706,F1566-0341,NEU,0.257,0.926
ZINC13430169,LSM-42689,Fcodpguefhccia-Uhfffaoysa-N,RMUGS,0.251,0.926
ZINC45548026,LSM-42689,Fcodpguefhccia-Uhfffaoysa-N,RMUGS,0.251,0.926
CHEMBL519757,LSM-5381,Neurodazine,MCF7,0.201,0.926
ZINC39987206,LSM-5381,Neurodazine,MCF7,0.201,0.926
ZINC05658618,LSM-6366,AC1MEEHF,NKDBA,0.329,0.925
ZINC13409740,LSM-6366,AC1MEEHF,NKDBA,0.329,0.925
ZINC16921563,LSM-6366,AC1MEEHF,NKDBA,0.329,0.925
CHEMBL90541,LSM-1009,CP466722,BT20,0.31,0.925
ZINC43111740,LSM-45755,Docosanoic acid,HELA,0.263,0.925
ZINC39946689,LSM-4706,F1566-0341,NEU,0.257,0.925
ZINC27744688,LSM-42689,Fcodpguefhccia-Uhfffaoysa-N,RMUGS,0.251,0.925
ZINC00622887,LSM-42689,Fcodpguefhccia-Uhfffaoysa-N,RMUGS,0.251,0.925
ZINC39696071,LSM-4172,GW7647,HA1E,0.246,0.925
ZINC39599615,LSM-4172,GW7647,HA1E,0.246,0.925
ZINC00955951,LSM-45476,,PC3,0.236,0.925
ZINC04624844,LSM-2430,Indirubin-3'monoxime,VCAP,0.228,0.925
ZINC18098651,LSM-2299,Fast Scarlet,A549,0.314,0.924
ZINC27531338,LSM-44973,CID 6167421,ASC,0.284,0.924
ZINC08820993,LSM-3244,SMR000047763,VCAP,0.282,0.924
ZINC08821012,LSM-3244,SMR000047763,VCAP,0.282,0.924
ZINC39940797,LSM-42689,Fcodpguefhccia-Uhfffaoysa-N,RMUGS,0.251,0.924
ZINC13844900,LSM-5381,Neurodazine,MCF7,0.201,0.924
ZINC20441981,LSM-5381,Neurodazine,MCF7,0.201,0.924
ZINC00798120,LSM-5711,3-Methylcholanthrene,A375,0.175,0.924
ZINC01301427,LSM-4923,BIX-01338,MCF7,0.169,0.924
ZINC40376766,LSM-4533,[(Mesitylsulfonyl)amino]acetic acid,A549,0.334,0.923
ZINC66131107,LSM-2145,MLS-0425616.0001,PC3,0.307,0.923
ZINC38651161,LSM-1099,Nilotinib,A549,0.297,0.923
ZINC24494836,LSM-45888,SB271046,HA1E,0.274,0.923
ZINC54836451,LSM-5303,XAV 939,SW620,0.273,0.923
ZINC20922221,LSM-5455,Sulfamethizole,PC3,0.25,0.923
ZINC26801444,LSM-1269,CID 46937236,HEPG2,0.249,0.923
ZINC11966236,LSM-4172,GW7647,HA1E,0.246,0.923
ZINC42015666,LSM-1936,Indapamide,PC3,0.242,0.923
ZINC42029119,LSM-1936,Indapamide,PC3,0.242,0.923
ZINC36624247,LSM-1936,Indapamide,PC3,0.242,0.923
ZINC00128048,LSM-2161,Butylparaben,HT29,0.234,0.923
ZINC10245951,LSM-2332,MLS003568132,A549,0.23,0.923
ZINC19910794,LSM-5041,SPECTRUM5_002023,VCAP,0.223,0.923
ZINC06921174,LSM-1443,MR-16728,HT29,0.223,0.923
ZINC00794358,LSM-45308,TP14,HT29,0.216,0.923
ZINC27520861,LSM-5381,Neurodazine,MCF7,0.201,0.923
ZINC05257281,LSM-45320,,HEPG2,0.195,0.923
ZINC57568366,LSM-5642,Monobenzone,PC3,0.165,0.923
ZINC20461275,LSM-2382,UNII-BXU45ZH6LI,PC3,0.308,0.922
ZINC04978742,LSM-4849,ZINC02419385,MCF7,0.306,0.922
ZINC39917183,LSM-45608,1-(4-fluorobenzyl)-N-(piperidin-4-yl)-1H-benzo[d]imidazol-2-amine,HA1E,0.211,0.922
ZINC08432441,LSM-6186,STK064652,PC3,0.341,0.921
ZINC36284355,LSM-3187,KUC103882,HT29,0.336,0.921
ZINC62244219,LSM-3168,KUC103658,A375,0.328,0.921
ZINC04954134,LSM-4849,ZINC02419385,MCF7,0.306,0.921
ZINC21289586,LSM-2544,MLS002473642,HA1E,0.285,0.921
ZINC02725786,LSM-1873,MLS002264411,HCC515,0.257,0.921
ZINC04251629,LSM-2332,MLS003568132,A549,0.23,0.921
ZINC34990997,LSM-45353,"N-{3-[(4-methoxyphenyl)amino]-1,4-dioxo-1,4-dihydronaphthalen-2-yl}acetamide",CD34,0.227,0.921
ZINC52124993,LSM-4882,MLS-0315771.0002,SKB,0.221,0.921
ZINC37439583,LSM-4882,MLS-0315771.0002,SKB,0.221,0.921
ZINC04531733,LSM-4801,MLS000594029,VCAP,0.211,0.921
ZINC37058928,LSM-37000,ITSA-1,NEU,0.168,0.921
CHEMBL474524,LSM-1190,Bosutinib,HA1E,0.36,0.92
CHEMBL474524,LSM-1190,Bosutinib,HA1E,0.36,0.92
ZINC39666076,LSM-2586,Pipamperone,HCC515,0.325,0.92
ZINC39665677,LSM-2586,Pipamperone,HCC515,0.325,0.92
ZINC39665675,LSM-2586,Pipamperone,HCC515,0.325,0.92
ZINC39665679,LSM-2586,Pipamperone,HCC515,0.325,0.92
ZINC39666079,LSM-2586,Pipamperone,HCC515,0.325,0.92
ZINC02653179,LSM-3914,MLS002607669,HCC515,0.318,0.92
ZINC55021821,LSM-1640,Amidate,PC3,0.288,0.92
ZINC12559840,LSM-43087,ST072947,NPC,0.284,0.92
ZINC44269236,LSM-5232,ST50982848,MCF7,0.269,0.92
ZINC37351279,LSM-5232,ST50982848,MCF7,0.269,0.92
ZINC59403493,LSM-4597,AC1LPBDT,SKB,0.26,0.92
CHEMBL583403,LSM-45494,AC480 (BMS-599626),YAPC,0.209,0.92
CHEMBL583403,LSM-45494,AC480 (BMS-599626),YAPC,0.209,0.92
CHEMBL583403,LSM-45494,AC480 (BMS-599626),YAPC,0.209,0.92
CHEMBL583403,LSM-45494,AC480 (BMS-599626),YAPC,0.209,0.92
CHEMBL1090360,LSM-45317,WH-4-025,HS578T,0.336,0.919
ZINC09410759,LSM-45761,DICUMAROL,YAPC,0.261,0.919
ZINC20132078,LSM-1194,TIE2 Kinase Inhibitor,NEU,0.244,0.919
ZINC62959373,LSM-3534,Dicyclomine,HCC515,0.221,0.919
ZINC44785760,LSM-3534,Dicyclomine,HCC515,0.221,0.919
ZINC04073938,LSM-45392,Epitiostanol,HELA,0.219,0.919
ZINC04073939,LSM-45392,Epitiostanol,HELA,0.219,0.919
CHEMBL307209,LSM-1675,MLS002264406,HA1E,0.2,0.919
ZINC66543604,LSM-6030,Butacaine,PC3,0.166,0.919
ZINC43757975,LSM-5371,Lithocholic acid,MCF7,0.301,0.918
ZINC52095014,LSM-2704,Dcebio,VCAP,0.332,0.917
ZINC58117514,LSM-2704,Dcebio,VCAP,0.332,0.917
ZINC01430397,LSM-4174,Phentermine,HT29,0.31,0.917
CHEMBL25610,LSM-1199,Vandetanib,MCF7,0.291,0.917
CHEMBL25610,LSM-1199,Vandetanib,MCF7,0.291,0.917
CHEMBL26641,LSM-1199,Vandetanib,MCF7,0.291,0.917
CHEMBL283088,LSM-1199,Vandetanib,MCF7,0.291,0.917
ZINC02253397,LSM-4899,ST014147,VCAP,0.285,0.917
ZINC12115974,LSM-1413,Zaldaride,HELA,0.266,0.917
ZINC45329773,LSM-43032,Rosuvastatin,YAPC,0.258,0.917
ZINC06755234,LSM-1809,Monastrol,VCAP,0.253,0.917
ZINC16120819,LSM-1406,Laudanosine,HA1E,0.25,0.917
ZINC05065092,LSM-36933,CCG-208038,FIBRNPC,0.239,0.917
ZINC39487438,LSM-3534,Dicyclomine,HCC515,0.221,0.917
ZINC39480960,LSM-5897,JSH-23,DV90,0.175,0.917
ZINC63177729,LSM-45623,S18986,YAPC,0.167,0.917
ZINC05947821,LSM-2415,MLS000581978,A549,0.393,0.916
ZINC16916844,LSM-1057,MK-2206,A549,0.326,0.916
CHEMBL179123,LSM-42808,Dacomitinib,YAPC,0.323,0.916
CHEMBL179123,LSM-42808,Dacomitinib,YAPC,0.323,0.916
ZINC59170583,LSM-3219,Ntzdpa,A549,0.244,0.916
CHEMBL67057,LSM-1079,TORIN1,HEPG2,0.344,0.915
ZINC20367519,LSM-2249,AD-193/42475508,HT29,0.318,0.915
CHEMBL180018,LSM-1062,GSK-1070916,MCF7,0.304,0.915
CHEMBL180018,LSM-1062,GSK-1070916,MCF7,0.304,0.915
CHEMBL67003,LSM-1109,YM 201636,SKBR3,0.302,0.915
ZINC01045331,LSM-5663,Phenytoin,HELA,0.26,0.915
ZINC03641154,LSM-4706,F1566-0341,NEU,0.257,0.915
ZINC38616885,LSM-4706,F1566-0341,NEU,0.257,0.915
ZINC43234165,LSM-43139,MLS000709026,SKMEL1,0.242,0.915
ZINC05013442,LSM-1547,MLS002607805,VCAP,0.231,0.915
ZINC01822361,LSM-44636,K114,NEU,0.18,0.915
ZINC52634705,LSM-1045,A-443654,A549,0.376,0.914
CHEMBL131193,LSM-2287,Midostaurin,VCAP,0.345,0.914
CHEMBL131193,LSM-2287,Midostaurin,VCAP,0.345,0.914
ZINC14932715,LSM-4706,F1566-0341,NEU,0.257,0.914
ZINC00654214,LSM-4706,F1566-0341,NEU,0.257,0.914
ZINC59427667,LSM-4706,F1566-0341,NEU,0.257,0.914
ZINC13126070,LSM-1608,Fipronil,HCC515,0.306,0.913
ZINC13126070,LSM-1608,Fipronil,HCC515,0.306,0.913
ZINC04028998,LSM-5371,Lithocholic acid,MCF7,0.301,0.913
ZINC49541602,LSM-2649,CHEMBL73824,HCC515,0.273,0.913
ZINC61420061,LSM-4548,AC1LP9YB,VCAP,0.27,0.913
ZINC02650032,LSM-4548,AC1LP9YB,VCAP,0.27,0.913
ZINC26891775,LSM-4548,AC1LP9YB,VCAP,0.27,0.913
ZINC13816063,LSM-1312,MLS002264405,A549,0.267,0.913
ZINC13816063,LSM-1312,MLS002264405,A549,0.267,0.913
ZINC15984348,LSM-42689,Fcodpguefhccia-Uhfffaoysa-N,RMUGS,0.251,0.913
ZINC50441432,LSM-1498,Iocetamic acid,VCAP,0.246,0.913
ZINC05482026,LSM-43117,MLS001203652,MCF7,0.234,0.913
ZINC01697813,LSM-12093,BRD-K60637442,A549,0.209,0.913
ZINC05338606,LSM-5381,Neurodazine,MCF7,0.201,0.913
ZINC12560095,LSM-5381,Neurodazine,MCF7,0.201,0.913
CHEMBL503418,LSM-1035,AKT Inhibitor VIII,SKMEL28,0.358,0.912
CHEMBL503418,LSM-1035,AKT Inhibitor VIII,SKMEL28,0.358,0.912
ZINC01874139,LSM-1201,NVP-BHG712,PC3,0.345,0.912
ZINC08870853,LSM-43196,AGK 2,SW948,0.331,0.912
ZINC25467050,LSM-2299,Fast Scarlet,A549,0.314,0.912
ZINC06752912,LSM-4899,ST014147,VCAP,0.285,0.912
ZINC06752912,LSM-4899,ST014147,VCAP,0.285,0.912
ZINC02214167,LSM-1124,MGCD-265,HUVEC,0.283,0.912
ZINC09562288,LSM-1875,MLS002607804,HA1E,0.282,0.912
ZINC41157562,LSM-5531,Sulfapyridine,MCF7,0.279,0.912
ZINC21021296,LSM-45632,Diclofensine (hydrochloride),MCF7,0.257,0.912
ZINC40244912,LSM-45632,Diclofensine (hydrochloride),MCF7,0.257,0.912
ZINC19891750,LSM-21614,SDZ-201106,YAPC,0.249,0.912
ZINC19891748,LSM-21614,SDZ-201106,YAPC,0.249,0.912
ZINC03404539,LSM-2332,MLS003568132,A549,0.23,0.912
ZINC12296713,LSM-8858,BRD-K07323881-001-01-6,VCAP,0.21,0.912
ZINC03833026,LSM-45303,"R,S-equol",MCF7,0.196,0.912
ZINC20355158,LSM-4923,BIX-01338,MCF7,0.169,0.912
ZINC12554335,LSM-2249,AD-193/42475508,HT29,0.318,0.911
CHEMBL284326,LSM-1120,Canertinib,HCC515,0.295,0.911
CHEMBL284326,LSM-1120,Canertinib,HCC515,0.295,0.911
CHEMBL31656,LSM-1120,Canertinib,HCC515,0.295,0.911
CHEMBL31656,LSM-1120,Canertinib,HCC515,0.295,0.911
ZINC08298902,LSM-13227,BRD-K78483792,VCAP,0.274,0.911
ZINC03227393,LSM-36808,KUC111109N,PC3,0.265,0.911
ZINC12531474,LSM-12990,BRD-K74511610,VCAP,0.246,0.911
ZINC43547738,LSM-12990,BRD-K74511610,VCAP,0.246,0.911
ZINC17665377,LSM-3802,MLS002276502,A549,0.213,0.911
ZINC06175753,LSM-11453,BRD-K49781215,VCAP,0.173,0.911
ZINC35911396,LSM-42778,Neratinib,YAPC,0.323,0.91
ZINC04547805,LSM-1080,TORIN-2,VCAP,0.311,0.91
ZINC12524717,LSM-1135,Linsitinib,SKBR3,0.287,0.91
ZINC20821111,LSM-45291,Conivaptan HCl,YAPC,0.242,0.91
ZINC05338710,LSM-43092,HMS1476K01,SKB,0.234,0.91
ZINC64965873,LSM-2332,MLS003568132,A549,0.23,0.91
ZINC36245359,LSM-4317,CHEMBL599255,ASC,0.205,0.91
ZINC15015559,LSM-4317,CHEMBL599255,ASC,0.205,0.91
CHEMBL467215,LSM-42794,C24H25CLFN5O3,SKBR3,0.345,0.909
CHEMBL467215,LSM-42794,C24H25CLFN5O3,SKBR3,0.345,0.909
CHEMBL300791,LSM-1098,Gefitinib,SKBR3,0.332,0.909
CHEMBL57758,LSM-1098,Gefitinib,SKBR3,0.332,0.909
ZINC01505800,LSM-4032,AC1LDBAO,MCF7,0.332,0.909
ZINC32198356,LSM-1587,MLS001060837,VCAP,0.297,0.909
ZINC37323903,LSM-1587,MLS001060837,VCAP,0.297,0.909
ZINC37299392,LSM-1587,MLS001060837,VCAP,0.297,0.909
ZINC19797116,LSM-1136,TPCA-1,MDAMB231,0.297,0.909
ZINC01432437,LSM-2912,"N,N-Hexamethyleneamiloride",HA1E,0.292,0.909
ZINC09311046,LSM-1135,Linsitinib,SKBR3,0.287,0.909
ZINC10325887,LSM-4378,AG-205/37023070,VCAP,0.275,0.909
ZINC05173121,LSM-1333,Alaproclate,MCF7,0.268,0.909
ZINC51392229,LSM-1738,AC1LCS2I,VCAP,0.262,0.909
ZINC46012408,LSM-5912,Perospirone,A549,0.245,0.909
ZINC09546546,LSM-5404,(S)-(-)-Warfarin,PC3,0.241,0.909
ZINC02425058,LSM-2332,MLS003568132,A549,0.23,0.909
ZINC04776592,LSM-3700,Benzylamine,A549,0.222,0.909
ZINC59210813,LSM-4490,STK224476,PHH,0.22,0.909
ZINC40285029,LSM-1447,Felodipine,A375,0.205,0.909
CHEMBL473427,LSM-45630,SLx-2119,A375,0.192,0.909
CHEMBL175840,LSM-42778,Neratinib,YAPC,0.323,0.908
CHEMBL175840,LSM-42778,Neratinib,YAPC,0.323,0.908
CHEMBL175840,LSM-42778,Neratinib,YAPC,0.323,0.908
CHEMBL175840,LSM-42778,Neratinib,YAPC,0.323,0.908
ZINC38660825,LSM-2218,MLS-0257792.0001,A375,0.308,0.908
ZINC38660828,LSM-2218,MLS-0257792.0001,A375,0.308,0.908
ZINC20558495,LSM-1194,TIE2 Kinase Inhibitor,NEU,0.244,0.908
ZINC45873523,LSM-1194,TIE2 Kinase Inhibitor,NEU,0.244,0.908
ZINC02311360,LSM-6259,(S)-Tipifarnib,T3M10,0.193,0.908
ZINC38612413,LSM-1875,MLS002607804,HA1E,0.282,0.907
ZINC22064175,LSM-1875,MLS002607804,HA1E,0.282,0.907
ZINC59506255,LSM-2987,MLS002454457,MCF7,0.277,0.907
ZINC39689138,LSM-6211,CHEMBL416418,HT29,0.276,0.907
ZINC39664439,LSM-6211,CHEMBL416418,HT29,0.276,0.907
ZINC39689208,LSM-6211,CHEMBL416418,HT29,0.276,0.907
ZINC19320419,LSM-37297,BRD-K00317040,MCF7,0.269,0.907
ZINC19325682,LSM-37297,BRD-K00317040,MCF7,0.269,0.907
ZINC67145303,LSM-45620,Dihydrosphingosine,HELA,0.263,0.907
ZINC67165027,LSM-45620,Dihydrosphingosine,HELA,0.263,0.907
ZINC67594974,LSM-45620,Dihydrosphingosine,HELA,0.263,0.907
ZINC32106807,LSM-42689,Fcodpguefhccia-Uhfffaoysa-N,RMUGS,0.251,0.907
ZINC13399249,LSM-25606,Betulin,MCF7,0.234,0.907
ZINC39495512,LSM-1547,MLS002607805,VCAP,0.231,0.907
ZINC39498380,LSM-1547,MLS002607805,VCAP,0.231,0.907
ZINC39672906,LSM-1443,MR-16728,HT29,0.223,0.907
ZINC39672905,LSM-1443,MR-16728,HT29,0.223,0.907
ZINC39672907,LSM-1443,MR-16728,HT29,0.223,0.907
ZINC12314849,LSM-42935,Oleoylethanolamide,HEPG2,0.202,0.907
ZINC09908196,LSM-45630,SLx-2119,A375,0.192,0.907
CHEMBL179310,LSM-42778,Neratinib,YAPC,0.323,0.906
CHEMBL179310,LSM-42778,Neratinib,YAPC,0.323,0.906
ZINC02154963,LSM-2218,MLS-0257792.0001,A375,0.308,0.906
ZINC02154959,LSM-2218,MLS-0257792.0001,A375,0.308,0.906
ZINC39582691,LSM-3077,Ethylbeta-carboline-3-carboxylate,VCAP,0.29,0.906
ZINC39582693,LSM-3077,Ethylbeta-carboline-3-carboxylate,VCAP,0.29,0.906
ZINC15188288,LSM-2870,Pregnenolone Carbonitrile,PC3,0.277,0.906
ZINC35804857,LSM-2844,Clocortolone Pivalate,SKB,0.256,0.906
ZINC17002262,LSM-5985,6Alpha-methylprednisolone acetate,PC3,0.246,0.906
ZINC39657050,LSM-4172,GW7647,HA1E,0.246,0.906
ZINC04978049,LSM-42945,AC1OKTU0,HT29,0.354,0.905
ZINC18074521,LSM-43191,Axitinib,HA1E,0.3,0.905
ZINC63579756,LSM-2544,MLS002473642,HA1E,0.285,0.905
ZINC01225206,LSM-1591,AC1MS7KY,HA1E,0.277,0.905
ZINC15890402,LSM-45755,Docosanoic acid,HELA,0.263,0.905
ZINC67480786,LSM-45755,Docosanoic acid,HELA,0.263,0.905
ZINC12531465,LSM-45755,Docosanoic acid,HELA,0.263,0.905
ZINC15068455,LSM-45755,Docosanoic acid,HELA,0.263,0.905
ZINC43741681,LSM-1432,16Beta-hydroxydisitoxigenin,A375,0.263,0.905
ZINC27008476,LSM-45387,,MCF7,0.258,0.905
ZINC02858913,LSM-4522,STK139544,ASC,0.257,0.905
ZINC02858914,LSM-4522,STK139544,ASC,0.257,0.905
ZINC08611685,LSM-45706,LY2801653,A375,0.255,0.905
ZINC01821179,LSM-15379,SR-2640,MCF7,0.238,0.905
ZINC00690533,LSM-6004,Itopride,VCAP,0.231,0.905
ZINC21262171,LSM-6469,BAS 01078354,HA1E,0.228,0.905
ZINC25351232,LSM-2956,MLS003448167,MCF7,0.206,0.905
ZINC35778068,LSM-2989,SECINH3,A375,0.199,0.905
CHEMBL312753,LSM-3248,MLS002276501,MCF7,0.186,0.905
ZINC19974564,LSM-4750,"6-Methyl-n,4-diphenylquinazolin-2-amine",HA1E,0.331,0.904
ZINC21256357,LSM-1576,MLS000572607,HEPG2,0.319,0.904
ZINC39628335,LSM-4052,Benzonatate,A375,0.287,0.904
ZINC23362064,LSM-4052,Benzonatate,A375,0.287,0.904
ZINC00930550,LSM-4522,STK139544,ASC,0.257,0.904
ZINC13686449,LSM-42689,Fcodpguefhccia-Uhfffaoysa-N,RMUGS,0.251,0.904
ZINC13686449,LSM-42689,Fcodpguefhccia-Uhfffaoysa-N,RMUGS,0.251,0.904
ZINC39609928,LSM-4172,GW7647,HA1E,0.246,0.904
ZINC03792944,LSM-5650,Etoricoxib,YAPC,0.24,0.904
ZINC13423840,LSM-45816,Sarsasapogenin,YAPC,0.239,0.904
ZINC43764237,LSM-45816,Sarsasapogenin,YAPC,0.239,0.904
ZINC39978173,LSM-5460,Alprazolam,VCAP,0.233,0.904
CHEMBL360958,LSM-45980,TG 100801,MCF7,0.231,0.904
CHEMBL360958,LSM-45980,TG 100801,MCF7,0.231,0.904
ZINC02664927,LSM-2604,MLS000862518,A375,0.21,0.904
ZINC18230170,LSM-5381,Neurodazine,MCF7,0.201,0.904
ZINC18230170,LSM-5381,Neurodazine,MCF7,0.201,0.904
CHEMBL525725,LSM-2415,MLS000581978,A549,0.393,0.903
ZINC08858840,LSM-2415,MLS000581978,A549,0.393,0.903
ZINC12788424,LSM-3999,DMP-543,YAPC,0.313,0.903
ZINC36494144,LSM-1135,Linsitinib,SKBR3,0.287,0.903
ZINC22304525,LSM-2834,MRS 1220,HT29,0.264,0.903
ZINC04314986,LSM-4862,MLS-0315871.0001,VCAP,0.259,0.903
ZINC17303186,LSM-4706,F1566-0341,NEU,0.257,0.903
ZINC12249973,LSM-45706,LY2801653,A375,0.255,0.903
ZINC32624605,LSM-4909,MAYBRIDGE4_001867,HEPG2,0.213,0.903
ZINC39988951,LSM-5381,Neurodazine,MCF7,0.201,0.903
ZINC39988952,LSM-5381,Neurodazine,MCF7,0.201,0.903
ZINC33119409,LSM-5381,Neurodazine,MCF7,0.201,0.903
ZINC59370125,LSM-44636,K114,NEU,0.18,0.903
CHEMBL480349,LSM-1051,Lapatinib,PC3,0.344,0.902
CHEMBL475768,LSM-1051,Lapatinib,PC3,0.344,0.902
ZINC04000148,LSM-2953,AMG-9810,A549,0.333,0.902
ZINC02340399,LSM-2953,AMG-9810,A549,0.333,0.902
ZINC32809133,LSM-1576,MLS000572607,HEPG2,0.319,0.902
ZINC47383560,LSM-2145,MLS-0425616.0001,PC3,0.307,0.902
ZINC06227000,LSM-3941,"9-Octadecenamide,n-[(4-hydroxy-3-methoxyphenyl)methyl]-",HCC515,0.306,0.902
ZINC15821833,LSM-1135,Linsitinib,SKBR3,0.287,0.902
ZINC13281321,LSM-2544,MLS002473642,HA1E,0.285,0.902
ZINC08660983,LSM-1591,AC1MS7KY,HA1E,0.277,0.902
ZINC56878242,LSM-45755,Docosanoic acid,HELA,0.263,0.902
ZINC53931028,LSM-45755,Docosanoic acid,HELA,0.263,0.902
ZINC56791864,LSM-45755,Docosanoic acid,HELA,0.263,0.902
ZINC67066734,LSM-45755,Docosanoic acid,HELA,0.263,0.902
ZINC10302677,LSM-45755,Docosanoic acid,HELA,0.263,0.902
ZINC28297159,LSM-45755,Docosanoic acid,HELA,0.263,0.902
ZINC45367604,LSM-6230,MST-312,RKO,0.262,0.902
ZINC08775303,LSM-2003,Dibenzoylmethane,A549,0.258,0.902
ZINC39923094,LSM-15379,SR-2640,MCF7,0.238,0.902
ZINC39923120,LSM-15379,SR-2640,MCF7,0.238,0.902
ZINC21168024,LSM-5381,Neurodazine,MCF7,0.201,0.902
ZINC57579991,LSM-45309,"2-(4-chlorophenyl)-3-(2-methoxyphenyl)hexahydro-1H-pyrrolo[1,2-c]imidazol-1-one",CD34,0.194,0.902
ZINC55332858,LSM-4567,"3,4'-Dimethoxyflavone",ASC,0.187,0.902
ZINC52566133,LSM-1045,A-443654,A549,0.376,0.901
ZINC01876719,LSM-1201,NVP-BHG712,PC3,0.345,0.901
CHEMBL212965,LSM-1023,Imatinib,HT29,0.304,0.901
ZINC18195775,LSM-42903,CHEMBL1316687,VCAP,0.3,0.901
ZINC05298022,LSM-43191,Axitinib,HA1E,0.3,0.901
ZINC20238746,LSM-3244,SMR000047763,VCAP,0.282,0.901
ZINC08592288,LSM-3487,MLS000862515,HA1E,0.261,0.901
ZINC02279654,LSM-1873,MLS002264411,HCC515,0.257,0.901
CHEMBL372523,LSM-1884,MLS002576689,MCF7,0.206,0.901
ZINC08597829,LSM-4923,BIX-01338,MCF7,0.169,0.901
ZINC08597830,LSM-4923,BIX-01338,MCF7,0.169,0.901
ZINC20940725,LSM-4923,BIX-01338,MCF7,0.169,0.901
ZINC20940729,LSM-4923,BIX-01338,MCF7,0.169,0.901
ZINC05041303,LSM-1437,Bicalutamide,VCAP,0.362,0.9
ZINC01899052,LSM-1201,NVP-BHG712,PC3,0.345,0.9
ZINC01899053,LSM-1201,NVP-BHG712,PC3,0.345,0.9
ZINC65422756,LSM-45975,Ivacaftor (VX-770),HA1E,0.334,0.9
ZINC39665790,LSM-2586,Pipamperone,HCC515,0.325,0.9
ZINC39666207,LSM-2586,Pipamperone,HCC515,0.325,0.9
ZINC49204098,LSM-3639,Diazoxide,A375,0.311,0.9
ZINC02066523,LSM-3639,Diazoxide,A375,0.311,0.9
ZINC21793412,LSM-2145,MLS-0425616.0001,PC3,0.307,0.9
ZINC52213570,LSM-2171,Tremorine,HT29,0.299,0.9
ZINC44767612,LSM-2171,Tremorine,HT29,0.299,0.9
ZINC53714649,LSM-2171,Tremorine,HT29,0.299,0.9
ZINC64252865,LSM-2171,Tremorine,HT29,0.299,0.9
ZINC14307850,LSM-3278,PRE-084,HA1E,0.283,0.9
ZINC40437184,LSM-5150,"O-(OCTAHYDRO-1H-4,7-METHANOINDEN-5-YL) HYDROGEN CARBONODITHIOATE",PC3,0.274,0.9
ZINC44188951,LSM-37227,Tributyltin Chloride,HA1E,0.269,0.9
ZINC44188954,LSM-37227,Tributyltin Chloride,HA1E,0.269,0.9
ZINC18324068,LSM-2239,Benzbromarone,MCF7,0.267,0.9
ZINC18324071,LSM-2239,Benzbromarone,MCF7,0.267,0.9
ZINC33125860,LSM-45755,Docosanoic acid,HELA,0.263,0.9
ZINC11819202,LSM-45755,Docosanoic acid,HELA,0.263,0.9
ZINC19075009,LSM-45755,Docosanoic acid,HELA,0.263,0.9
CHEMBL81712,LSM-1873,MLS002264411,HCC515,0.257,0.9
ZINC43757652,LSM-2844,Clocortolone Pivalate,SKB,0.256,0.9
ZINC19724078,LSM-1402,Saclofen,HEPG2,0.255,0.9
ZINC63360945,LSM-3948,SCHEMBL2590640,MCF7,0.251,0.9
ZINC39857335,LSM-2263,MLS002699918,PC3,0.241,0.9
ZINC63764150,LSM-45745,Lorcaserin HCl,HELA,0.233,0.9
ZINC19645828,LSM-2332,MLS003568132,A549,0.23,0.9
ZINC09409176,LSM-2332,MLS003568132,A549,0.23,0.9
ZINC08606561,LSM-2332,MLS003568132,A549,0.23,0.9
ZINC04167648,LSM-45353,"N-{3-[(4-methoxyphenyl)amino]-1,4-dioxo-1,4-dihydronaphthalen-2-yl}acetamide",CD34,0.227,0.9
ZINC22053218,LSM-5710,2-(Ethylmercuriothio)benzoic acid,PC3,0.225,0.9
ZINC67555317,LSM-12621,BRD-K68735643,A549,0.215,0.9
ZINC40397155,LSM-5533,Acetaminophen,HELA,0.212,0.9
ZINC66159850,LSM-5533,Acetaminophen,HELA,0.212,0.9
